Unnamed: 0,Year,State,Length,Value,Type_1,Type_2,Expense_1,Expense_2
2932,2020.0,Kansas,2.0,4695.0,Public,Out-of-State,Fees,Tuition
2933,2020.0,Kansas,4.0,23745.0,Public,Out-of-State,Fees,Tuition
2934,2020.0,Kansas,4.0,10013.0,Public,Out-of-State,Room,Board
2935,2020.0,Kentucky,4.0,26928.0,Private,,Fees,Tuition
2936,2020.0,Kentucky,4.0,9354.0,Private,,Room,Board
2937,2020.0,Kentucky,2.0,4395.0,Public,In-State,Fees,Tuition
2938,2020.0,Kentucky,4.0,10888.0,Public,In-State,Fees,Tuition
2939,2020.0,Kentucky,4.0,10911.0,Public,In-State,Room,Board
2940,2020.0,Kentucky,2.0,14826.0,Public,Out-of-State,Fees,Tuition
2941,2020.0,Kentucky,4.0,26048.0,Public,Out-of-State,Fees,Tuition
2942,2020.0,Kentucky,4.0,10911.0,Public,Out-of-State,Room,Board
2944,2020.0,Louisiana,4.0,13544.0,Private,,Room,Board
2945,2020.0,Louisiana,2.0,8891.861313868612,Public,In-State,Fees,Tuition
2946,2020.0,Louisiana,4.0,9571.0,Public,In-State,Fees,Tuition
2947,2020.0,Louisiana,4.0,9927.0,Public,In-State,Room,Board
2948,2020.0,Louisiana,2.0,8282.0,Public,Out-of-State,Fees,Tuition
2950,2020.0,Louisiana,4.0,9927.0,Public,Out-of-State,Room,Board
2951,2020.0,Maine,4.0,40353.0,Private,,Fees,Tuition
2953,2020.0,Maine,2.0,3778.0,Public,In-State,Fees,Tuition
2954,2020.0,Maine,4.0,10103.0,Public,In-State,Fees,Tuition
2955,2020.0,Maine,4.0,10355.0,Public,In-State,Room,Board
2956,2020.0,Maine,2.0,6642.0,Public,Out-of-State,Fees,Tuition
2960,2020.0,Maryland,4.0,14689.0,Private,,Room,Board
2961,2020.0,Maryland,2.0,4330.0,Public,In-State,Fees,Tuition
2962,2020.0,Maryland,4.0,9714.0,Public,In-State,Fees,Tuition
2963,2020.0,Maryland,4.0,12790.0,Public,In-State,Room,Board
2964,2020.0,Maryland,2.0,10308.0,Public,Out-of-State,Fees,Tuition
2965,2020.0,Maryland,4.0,27984.0,Public,Out-of-State,Fees,Tuition
2966,2020.0,Maryland,4.0,12790.0,Public,Out-of-State,Room,Board
2967,2020.0,Massachusetts,4.0,47980.0,Private,,Fees,Tuition
2968,2020.0,Massachusetts,4.0,16217.0,Private,,Room,Board
2969,2020.0,Massachusetts,2.0,5336.0,Public,In-State,Fees,Tuition
2970,2020.0,Massachusetts,4.0,13729.0,Public,In-State,Fees,Tuition
2971,2020.0,Massachusetts,4.0,13889.0,Public,In-State,Room,Board
2972,2020.0,Massachusetts,2.0,10690.0,Public,Out-of-State,Fees,Tuition
2973,2020.0,Massachusetts,4.0,31894.0,Public,Out-of-State,Fees,Tuition
2974,2020.0,Massachusetts,4.0,13889.0,Public,Out-of-State,Room,Board
2975,2020.0,Michigan,4.0,,Private,,Fees,Tuition
2976,2020.0,Michigan,4.0,10381.0,Private,,Room,Board
2977,2020.0,Michigan,2.0,8891.861313868612,Public,In-State,Fees,Tuition
2978,2020.0,Michigan,4.0,13315.0,Public,In-State,Fees,Tuition
2979,2020.0,Michigan,4.0,10772.0,Public,In-State,Room,Board
2980,2020.0,Michigan,2.0,6564.0,Public,Out-of-State,Fees,Tuition
2981,2020.0,Michigan,4.0,36832.0,Public,Out-of-State,Fees,Tuition
2983,2020.0,Minnesota,4.0,34321.0,Private,,Fees,Tuition
2984,2020.0,Minnesota,4.0,10877.0,Private,,Room,Board
2985,2020.0,Minnesota,2.0,5566.0,Public,In-State,Fees,Tuition
2986,2020.0,Minnesota,4.0,11748.0,Public,In-State,Fees,Tuition
2987,2020.0,Minnesota,4.0,9863.0,Public,In-State,Room,Board
2988,2020.0,Minnesota,2.0,6151.0,Public,Out-of-State,Fees,Tuition
2990,2020.0,Minnesota,4.0,9863.0,Public,Out-of-State,Room,Board
2992,2020.0,Mississippi,4.0,8607.0,Private,,Room,Board
2993,2020.0,Mississippi,2.0,8891.861313868612,Public,In-State,Fees,Tuition
2994,2020.0,Mississippi,4.0,8604.0,Public,In-State,Fees,Tuition
2995,2020.0,Mississippi,4.0,10476.0,Public,In-State,Room,Board
2996,2020.0,Mississippi,2.0,5835.0,Public,Out-of-State,Fees,Tuition
2997,2020.0,Mississippi,4.0,19402.0,Public,Out-of-State,Fees,Tuition
2998,2020.0,Mississippi,4.0,10476.0,Public,Out-of-State,Room,Board
2999,2020.0,Missouri,4.0,26377.0,Private,,Fees,Tuition
3000,2020.0,Missouri,4.0,10705.0,Private,,Room,Board
3001,2020.0,Missouri,2.0,3545.0,Public,In-State,Fees,Tuition
3003,2020.0,Missouri,4.0,9742.0,Public,In-State,Room,Board
3004,2020.0,Missouri,2.0,6797.0,Public,Out-of-State,Fees,Tuition
3005,2020.0,Missouri,4.0,20877.0,Public,Out-of-State,Fees,Tuition
3006,2020.0,Missouri,4.0,9742.0,Public,Out-of-State,Room,Board
3007,2020.0,Montana,4.0,,Private,,Fees,Tuition
3008,2020.0,Montana,4.0,9817.0,Private,,Room,Board
3009,2020.0,Montana,2.0,8891.861313868612,Public,In-State,Fees,Tuition
3011,2020.0,Montana,4.0,9765.0,Public,In-State,Room,Board
3012,2020.0,Montana,2.0,8596.0,Public,Out-of-State,Fees,Tuition
3014,2020.0,Montana,4.0,9765.0,Public,Out-of-State,Room,Board
3015,2020.0,Nebraska,4.0,25313.0,Private,,Fees,Tuition
3016,2020.0,Nebraska,4.0,9797.0,Private,,Room,Board
3017,2020.0,Nebraska,2.0,3103.0,Public,In-State,Fees,Tuition
3018,2020.0,Nebraska,4.0,8582.0,Public,In-State,Fees,Tuition
3019,2020.0,Nebraska,4.0,10938.0,Public,In-State,Room,Board
3020,2020.0,Nebraska,2.0,15002.709219858156,Public,Out-of-State,Fees,Tuition
3021,2020.0,Nebraska,4.0,22152.0,Public,Out-of-State,Fees,Tuition
3022,2020.0,Nebraska,4.0,10938.0,Public,Out-of-State,Room,Board
3023,2020.0,Nevada,4.0,26284.0,Private,,Fees,Tuition
3025,2020.0,Nevada,4.0,6023.0,Public,In-State,Fees,Tuition
3026,2020.0,Nevada,4.0,11964.0,Public,In-State,Room,Board
3027,2020.0,Nevada,4.0,21678.0,Public,Out-of-State,Fees,Tuition
3028,2020.0,Nevada,4.0,11964.0,Public,Out-of-State,Room,Board
3029,2020.0,New Hampshire,4.0,33446.0,Private,,Fees,Tuition
3030,2020.0,New Hampshire,4.0,14070.0,Private,,Room,Board
3031,2020.0,New Hampshire,2.0,7130.0,Public,In-State,Fees,Tuition
3032,2020.0,New Hampshire,4.0,16679.0,Public,In-State,Fees,Tuition
3033,2020.0,New Hampshire,4.0,12055.0,Public,In-State,Room,Board
3034,2020.0,New Hampshire,2.0,15335.0,Public,Out-of-State,Fees,Tuition
3035,2020.0,New Hampshire,4.0,30594.0,Public,Out-of-State,Fees,Tuition
3036,2020.0,New Hampshire,4.0,12055.0,Public,Out-of-State,Room,Board
3037,2020.0,New Jersey,4.0,38652.0,Private,,Fees,Tuition
3038,2020.0,New Jersey,4.0,,Private,,Room,Board
3040,2020.0,New Jersey,4.0,14360.0,Public,In-State,Fees,Tuition
3041,2020.0,New Jersey,4.0,14012.0,Public,In-State,Room,Board
3042,2020.0,New Jersey,2.0,8092.0,Public,Out-of-State,Fees,Tuition
3043,2020.0,New Jersey,4.0,29435.0,Public,Out-of-State,Fees,Tuition
3044,2020.0,New Jersey,4.0,14012.0,Public,Out-of-State,Room,Board
3045,2020.0,New Mexico,4.0,25363.0,Private,,Fees,Tuition
3046,2020.0,New Mexico,4.0,11599.0,Private,,Room,Board
3047,2020.0,New Mexico,2.0,1724.0,Public,In-State,Fees,Tuition
3048,2020.0,New Mexico,4.0,8891.861313868612,Public,In-State,Fees,Tuition
3049,2020.0,New Mexico,4.0,9041.0,Public,In-State,Room,Board
3052,2020.0,New Mexico,4.0,9041.0,Public,Out-of-State,Room,Board
3053,2020.0,New York,4.0,41404.0,Private,,Fees,Tuition
3054,2020.0,New York,4.0,15554.0,Private,,Room,Board
3056,2020.0,New York,4.0,8467.0,Public,In-State,Fees,Tuition
3057,2020.0,New York,4.0,15408.0,Public,In-State,Room,Board
3058,2020.0,New York,2.0,9228.0,Public,Out-of-State,Fees,Tuition
3059,2020.0,New York,4.0,22669.0,Public,Out-of-State,Fees,Tuition
3060,2020.0,New York,4.0,15408.0,Public,Out-of-State,Room,Board
3061,2020.0,North Carolina,4.0,35379.0,Private,,Fees,Tuition
3062,2020.0,North Carolina,4.0,12628.0,Private,,Room,Board
3063,2020.0,North Carolina,2.0,2494.0,Public,In-State,Fees,Tuition
3064,2020.0,North Carolina,4.0,7228.0,Public,In-State,Fees,Tuition
3065,2020.0,North Carolina,4.0,10342.0,Public,In-State,Room,Board
3066,2020.0,North Carolina,2.0,8658.0,Public,Out-of-State,Fees,Tuition
3067,2020.0,North Carolina,4.0,23357.0,Public,Out-of-State,Fees,Tuition
3068,2020.0,North Carolina,4.0,10342.0,Public,Out-of-State,Room,Board
3069,2020.0,North Dakota,4.0,15732.0,Private,,Fees,Tuition
3070,2020.0,North Dakota,4.0,7971.0,Private,,Room,Board
3071,2020.0,North Dakota,2.0,5073.0,Public,In-State,Fees,Tuition
3072,2020.0,North Dakota,4.0,8628.0,Public,In-State,Fees,Tuition
3073,2020.0,North Dakota,4.0,8821.0,Public,In-State,Room,Board
3075,2020.0,North Dakota,4.0,15002.709219858156,Public,Out-of-State,Fees,Tuition
3076,2020.0,North Dakota,4.0,8821.0,Public,Out-of-State,Room,Board
3078,2020.0,Ohio,4.0,11861.0,Private,,Room,Board
3079,2020.0,Ohio,2.0,4330.0,Public,In-State,Fees,Tuition
3080,2020.0,Ohio,4.0,9902.0,Public,In-State,Fees,Tuition
3081,2020.0,Ohio,4.0,12486.0,Public,In-State,Room,Board
3082,2020.0,Ohio,2.0,7528.0,Public,Out-of-State,Fees,Tuition
3083,2020.0,Ohio,4.0,24830.0,Public,Out-of-State,Fees,Tuition
3084,2020.0,Ohio,4.0,12486.0,Public,Out-of-State,Room,Board
3085,2020.0,Oklahoma,4.0,,Private,,Fees,Tuition
3087,2020.0,Oklahoma,2.0,4150.0,Public,In-State,Fees,Tuition
3088,2020.0,Oklahoma,4.0,8009.0,Public,In-State,Fees,Tuition
3089,2020.0,Oklahoma,4.0,8950.0,Public,In-State,Room,Board
3090,2020.0,Oklahoma,2.0,9484.0,Public,Out-of-State,Fees,Tuition
3091,2020.0,Oklahoma,4.0,21695.0,Public,Out-of-State,Fees,Tuition
3092,2020.0,Oklahoma,4.0,8950.0,Public,Out-of-State,Room,Board
3093,2020.0,Oregon,4.0,42202.0,Private,,Fees,Tuition
3094,2020.0,Oregon,4.0,12931.0,Private,,Room,Board
3095,2020.0,Oregon,2.0,4881.0,Public,In-State,Fees,Tuition
3096,2020.0,Oregon,4.0,10813.0,Public,In-State,Fees,Tuition
3097,2020.0,Oregon,4.0,12769.0,Public,In-State,Room,Board
3098,2020.0,Oregon,2.0,8640.0,Public,Out-of-State,Fees,Tuition
3099,2020.0,Oregon,4.0,32068.0,Public,Out-of-State,Fees,Tuition
3100,2020.0,Oregon,4.0,12769.0,Public,Out-of-State,Room,Board
3102,2020.0,Pennsylvania,4.0,13945.0,Private,,Room,Board
3103,2020.0,Pennsylvania,2.0,5348.0,Public,In-State,Fees,Tuition
3104,2020.0,Pennsylvania,4.0,15565.0,Public,In-State,Fees,Tuition
3106,2020.0,Pennsylvania,2.0,13480.0,Public,Out-of-State,Fees,Tuition
3107,2020.0,Pennsylvania,4.0,30222.0,Public,Out-of-State,Fees,Tuition
3108,2020.0,Pennsylvania,4.0,15002.709219858156,Public,Out-of-State,Room,Board
3109,2020.0,Rhode Island,4.0,43919.0,Private,,Fees,Tuition
3110,2020.0,Rhode Island,4.0,15402.0,Private,,Room,Board
3111,2020.0,Rhode Island,2.0,4700.0,Public,In-State,Fees,Tuition
3113,2020.0,Rhode Island,4.0,12487.0,Public,In-State,Room,Board
3114,2020.0,Rhode Island,2.0,12544.0,Public,Out-of-State,Fees,Tuition
3115,2020.0,Rhode Island,4.0,30871.0,Public,Out-of-State,Fees,Tuition
3116,2020.0,Rhode Island,4.0,12487.0,Public,Out-of-State,Room,Board
3118,2020.0,South Carolina,4.0,9965.0,Private,,Room,Board
3119,2020.0,South Carolina,2.0,4916.0,Public,In-State,Fees,Tuition
3120,2020.0,South Carolina,4.0,12497.0,Public,In-State,Fees,Tuition
3121,2020.0,South Carolina,4.0,10293.0,Public,In-State,Room,Board
3122,2020.0,South Carolina,2.0,10206.0,Public,Out-of-State,Fees,Tuition
3123,2020.0,South Carolina,4.0,32853.0,Public,Out-of-State,Fees,Tuition
3124,2020.0,South Carolina,4.0,10293.0,Public,Out-of-State,Room,Board
3125,2020.0,South Dakota,4.0,25353.0,Private,,Fees,Tuition
3126,2020.0,South Dakota,4.0,8253.0,Private,,Room,Board
3128,2020.0,South Dakota,4.0,8978.0,Public,In-State,Fees,Tuition
3129,2020.0,South Dakota,4.0,8320.0,Public,In-State,Room,Board
3130,2020.0,South Dakota,2.0,6043.0,Public,Out-of-State,Fees,Tuition
3132,2020.0,South Dakota,4.0,8320.0,Public,Out-of-State,Room,Board
3133,2020.0,Tennessee,4.0,29200.0,Private,,Fees,Tuition
3134,2020.0,Tennessee,4.0,10838.0,Private,,Room,Board
3135,2020.0,Tennessee,2.0,4379.0,Public,In-State,Fees,Tuition
3137,2020.0,Tennessee,4.0,10196.0,Public,In-State,Room,Board
3138,2020.0,Tennessee,2.0,16937.0,Public,Out-of-State,Fees,Tuition
3139,2020.0,Tennessee,4.0,24786.0,Public,Out-of-State,Fees,Tuition
3140,2020.0,Tennessee,4.0,10196.0,Public,Out-of-State,Room,Board
3141,2020.0,Texas,4.0,36014.0,Private,,Fees,Tuition
3142,2020.0,Texas,4.0,12017.0,Private,,Room,Board
3143,2020.0,Texas,2.0,2380.0,Public,In-State,Fees,Tuition
3144,2020.0,Texas,4.0,8598.0,Public,In-State,Fees,Tuition
3146,2020.0,Texas,2.0,6373.0,Public,Out-of-State,Fees,Tuition
3147,2020.0,Texas,4.0,15002.709219858156,Public,Out-of-State,Fees,Tuition
3148,2020.0,Texas,4.0,10113.0,Public,Out-of-State,Room,Board
3149,2020.0,Utah,4.0,7600.0,Private,,Fees,Tuition
3151,2020.0,Utah,2.0,3929.0,Public,In-State,Fees,Tuition
3152,2020.0,Utah,4.0,6700.0,Public,In-State,Fees,Tuition
3153,2020.0,Utah,4.0,7919.0,Public,In-State,Room,Board
3154,2020.0,Utah,2.0,12460.0,Public,Out-of-State,Fees,Tuition
3155,2020.0,Utah,4.0,21273.0,Public,Out-of-State,Fees,Tuition
3156,2020.0,Utah,4.0,7919.0,Public,Out-of-State,Room,Board
3157,2020.0,Vermont,4.0,46445.0,Private,,Fees,Tuition
3158,2020.0,Vermont,4.0,14576.0,Private,,Room,Board
3159,2020.0,Vermont,2.0,6654.0,Public,In-State,Fees,Tuition
3160,2020.0,Vermont,4.0,17083.0,Public,In-State,Fees,Tuition
3161,2020.0,Vermont,4.0,12582.0,Public,In-State,Room,Board
3162,2020.0,Vermont,2.0,13398.0,Public,Out-of-State,Fees,Tuition
3163,2020.0,Vermont,4.0,15002.709219858156,Public,Out-of-State,Fees,Tuition
3164,2020.0,Vermont,4.0,12582.0,Public,Out-of-State,Room,Board
3165,2020.0,Virginia,4.0,23493.0,Private,,Fees,Tuition
3166,2020.0,Virginia,4.0,11255.0,Private,,Room,Board
3167,2020.0,Virginia,2.0,5237.0,Public,In-State,Fees,Tuition
3168,2020.0,Virginia,4.0,13655.0,Public,In-State,Fees,Tuition
3169,2020.0,Virginia,4.0,11419.0,Public,In-State,Room,Board
3170,2020.0,Virginia,2.0,11529.0,Public,Out-of-State,Fees,Tuition
3171,2020.0,Virginia,4.0,35831.0,Public,Out-of-State,Fees,Tuition
3173,2020.0,Washington,4.0,39791.0,Private,,Fees,Tuition
3174,2020.0,Washington,4.0,12541.0,Private,,Room,Board
3175,2020.0,Washington,2.0,4468.0,Public,In-State,Fees,Tuition
3176,2020.0,Washington,4.0,7168.0,Public,In-State,Fees,Tuition
3177,2020.0,Washington,4.0,12678.0,Public,In-State,Room,Board
3178,2020.0,Washington,2.0,6500.0,Public,Out-of-State,Fees,Tuition
3179,2020.0,Washington,4.0,30154.0,Public,Out-of-State,Fees,Tuition
3180,2020.0,Washington,4.0,12678.0,Public,Out-of-State,Room,Board
3182,2020.0,West Virginia,4.0,9773.0,Private,,Room,Board
3183,2020.0,West Virginia,2.0,4344.0,Public,In-State,Fees,Tuition
3184,2020.0,West Virginia,4.0,8195.0,Public,In-State,Fees,Tuition
3185,2020.0,West Virginia,4.0,10839.0,Public,In-State,Room,Board
3187,2020.0,West Virginia,4.0,22242.0,Public,Out-of-State,Fees,Tuition
3188,2020.0,West Virginia,4.0,10839.0,Public,Out-of-State,Room,Board
3189,2020.0,Wisconsin,4.0,35554.0,Private,,Fees,Tuition
3190,2020.0,Wisconsin,4.0,11244.0,Private,,Room,Board
3191,2020.0,Wisconsin,2.0,4476.0,Public,In-State,Fees,Tuition
3192,2020.0,Wisconsin,4.0,8764.0,Public,In-State,Fees,Tuition
3193,2020.0,Wisconsin,4.0,9020.0,Public,In-State,Room,Board
3194,2020.0,Wisconsin,2.0,15002.709219858156,Public,Out-of-State,Fees,Tuition
3195,2020.0,Wisconsin,4.0,25522.0,Public,Out-of-State,Fees,Tuition
3196,2020.0,Wisconsin,4.0,9020.0,Public,Out-of-State,Room,Board
3197,2020.0,Wyoming,2.0,4136.0,Public,In-State,Fees,Tuition
3199,2020.0,Wyoming,4.0,10154.0,Public,In-State,Room,Board
3200,2020.0,Wyoming,2.0,10101.0,Public,Out-of-State,Fees,Tuition
3201,2020.0,Wyoming,4.0,14803.0,Public,Out-of-State,Fees,Tuition
3203,2021.0,Alabama,4.0,17354.0,Private,,Fees,Tuition
3204,2021.0,Alabama,4.0,10613.0,Private,,Room,Board
3206,2021.0,Alabama,4.0,10376.0,Public,In-State,Room,Board
3207,2021.0,Alabama,2.0,10082.0,Public,Out-of-State,Fees,Tuition
3209,2021.0,Alabama,4.0,10376.0,Public,Out-of-State,Room,Board
3210,2021.0,Alaska,4.0,19575.0,Private,,Fees,Tuition
3211,2021.0,Alaska,4.0,8787.0,Private,,Room,Board
3212,2021.0,Alaska,4.0,13336.0,Public,In-State,Room,Board
3213,2021.0,Alaska,4.0,25535.0,Public,Out-of-State,Fees,Tuition
3214,2021.0,Alaska,4.0,13336.0,Public,Out-of-State,Room,Board
3215,2021.0,Arizona,4.0,13108.0,Private,,Fees,Tuition
3216,2021.0,Arizona,4.0,9754.0,Private,,Room,Board
3217,2021.0,Arizona,2.0,2160.0,Public,In-State,Fees,Tuition
3218,2021.0,Arizona,4.0,13272.0,Public,In-State,Room,Board
3219,2021.0,Arizona,2.0,6927.0,Public,Out-of-State,Fees,Tuition
3220,2021.0,Arizona,4.0,25426.0,Public,Out-of-State,Fees,Tuition
3221,2021.0,Arizona,4.0,13272.0,Public,Out-of-State,Room,Board
3222,2021.0,Arkansas,4.0,24998.0,Private,,Fees,Tuition
3223,2021.0,Arkansas,4.0,8616.0,Private,,Room,Board
3224,2021.0,Arkansas,2.0,3484.0,Public,In-State,Fees,Tuition
3225,2021.0,Arkansas,4.0,9794.0,Public,In-State,Room,Board
3227,2021.0,Arkansas,4.0,21598.0,Public,Out-of-State,Fees,Tuition
3228,2021.0,Arkansas,4.0,9794.0,Public,Out-of-State,Room,Board
3229,2021.0,California,4.0,38477.0,Private,,Fees,Tuition
3230,2021.0,California,4.0,15203.0,Private,,Room,Board
3232,2021.0,California,4.0,15614.0,Public,In-State,Room,Board
3233,2021.0,California,2.0,8491.0,Public,Out-of-State,Fees,Tuition
3234,2021.0,California,4.0,34398.0,Public,Out-of-State,Fees,Tuition
3235,2021.0,California,4.0,15614.0,Public,Out-of-State,Room,Board
3236,2021.0,Colorado,4.0,23128.0,Private,,Fees,Tuition
3237,2021.0,Colorado,4.0,13750.0,Private,,Room,Board
3238,2021.0,Colorado,2.0,3468.0,Public,In-State,Fees,Tuition
3239,2021.0,Colorado,4.0,13019.0,Public,In-State,Room,Board
3240,2021.0,Colorado,2.0,8889.0,Public,Out-of-State,Fees,Tuition
3241,2021.0,Colorado,4.0,30930.0,Public,Out-of-State,Fees,Tuition
3243,2021.0,Connecticut,4.0,43013.0,Private,,Fees,Tuition
3244,2021.0,Connecticut,4.0,15694.0,Private,,Room,Board
3245,2021.0,Connecticut,2.0,4522.0,Public,In-State,Fees,Tuition
3246,2021.0,Connecticut,4.0,13938.0,Public,In-State,Room,Board
3247,2021.0,Connecticut,2.0,13483.0,Public,Out-of-State,Fees,Tuition
3248,2021.0,Connecticut,4.0,36881.0,Public,Out-of-State,Fees,Tuition
3249,2021.0,Connecticut,4.0,13938.0,Public,Out-of-State,Room,Board
3250,2021.0,Delaware,4.0,14501.0,Private,,Fees,Tuition
3251,2021.0,Delaware,4.0,11242.0,Private,,Room,Board
3252,2021.0,Delaware,4.0,13518.0,Public,In-State,Room,Board
3253,2021.0,Delaware,4.0,31809.0,Public,Out-of-State,Fees,Tuition
3255,2021.0,District of Columbia,4.0,44692.0,Private,,Fees,Tuition
3256,2021.0,District of Columbia,4.0,17220.0,Private,,Room,Board
3257,2021.0,District of Columbia,4.0,13004.0,Public,Out-of-State,Fees,Tuition
3259,2021.0,Florida,4.0,12983.0,Private,,Room,Board
3260,2021.0,Florida,2.0,2506.0,Public,In-State,Fees,Tuition
3261,2021.0,Florida,4.0,11003.0,Public,In-State,Room,Board
3262,2021.0,Florida,2.0,9111.0,Public,Out-of-State,Fees,Tuition
3263,2021.0,Florida,4.0,18322.0,Public,Out-of-State,Fees,Tuition
3264,2021.0,Florida,4.0,11003.0,Public,Out-of-State,Room,Board
3265,2021.0,Georgia,4.0,30380.0,Private,,Fees,Tuition
3266,2021.0,Georgia,4.0,13247.0,Private,,Room,Board
3267,2021.0,Georgia,2.0,3169.0,Public,In-State,Fees,Tuition
3269,2021.0,Georgia,2.0,8535.0,Public,Out-of-State,Fees,Tuition
3270,2021.0,Georgia,4.0,23430.0,Public,Out-of-State,Fees,Tuition
3273,2021.0,Hawaii,4.0,13852.0,Private,,Room,Board
3275,2021.0,Hawaii,4.0,11815.0,Public,In-State,Room,Board
3276,2021.0,Hawaii,2.0,8378.0,Public,Out-of-State,Fees,Tuition
3277,2021.0,Hawaii,4.0,32043.0,Public,Out-of-State,Fees,Tuition
3278,2021.0,Hawaii,4.0,11815.0,Public,Out-of-State,Room,Board
3279,2021.0,Idaho,4.0,6452.0,Private,,Fees,Tuition
3280,2021.0,Idaho,4.0,8728.0,Private,,Room,Board
3281,2021.0,Idaho,2.0,3332.0,Public,In-State,Fees,Tuition
3282,2021.0,Idaho,4.0,9036.0,Public,In-State,Room,Board
3283,2021.0,Idaho,2.0,8235.0,Public,Out-of-State,Fees,Tuition
3284,2021.0,Idaho,4.0,24700.0,Public,Out-of-State,Fees,Tuition
3285,2021.0,Idaho,4.0,9036.0,Public,Out-of-State,Room,Board
3286,2021.0,Illinois,4.0,35894.0,Private,,Fees,Tuition
3287,2021.0,Illinois,4.0,13889.0,Private,,Room,Board
3288,2021.0,Illinois,2.0,4180.0,Public,In-State,Fees,Tuition
3289,2021.0,Illinois,4.0,11673.0,Public,In-State,Room,Board
3290,2021.0,Illinois,2.0,11166.0,Public,Out-of-State,Fees,Tuition
3291,2021.0,Illinois,4.0,28660.0,Public,Out-of-State,Fees,Tuition
3292,2021.0,Illinois,4.0,11673.0,Public,Out-of-State,Room,Board
3293,2021.0,Indiana,4.0,35447.0,Private,,Fees,Tuition
3294,2021.0,Indiana,4.0,12764.0,Private,,Room,Board
3295,2021.0,Indiana,2.0,4637.0,Public,In-State,Fees,Tuition
3296,2021.0,Indiana,4.0,10915.0,Public,In-State,Room,Board
3297,2021.0,Indiana,2.0,8927.0,Public,Out-of-State,Fees,Tuition
3298,2021.0,Indiana,4.0,28972.0,Public,Out-of-State,Fees,Tuition
3300,2021.0,Iowa,4.0,35224.0,Private,,Fees,Tuition
3301,2021.0,Iowa,4.0,10158.0,Private,,Room,Board
3302,2021.0,Iowa,2.0,5411.0,Public,In-State,Fees,Tuition
3303,2021.0,Iowa,4.0,10416.0,Public,In-State,Room,Board
3304,2021.0,Iowa,2.0,6844.0,Public,Out-of-State,Fees,Tuition
3305,2021.0,Iowa,4.0,27684.0,Public,Out-of-State,Fees,Tuition
3306,2021.0,Iowa,4.0,10416.0,Public,Out-of-State,Room,Board
3308,2021.0,Kansas,4.0,9816.0,Private,,Room,Board
3309,2021.0,Kansas,2.0,3648.0,Public,In-State,Fees,Tuition
3310,2021.0,Kansas,4.0,10001.0,Public,In-State,Room,Board
3311,2021.0,Kansas,2.0,15952.440298507463,Public,Out-of-State,Fees,Tuition
3312,2021.0,Kansas,4.0,23945.0,Public,Out-of-State,Fees,Tuition
3313,2021.0,Kansas,4.0,10001.0,Public,Out-of-State,Room,Board
3314,2021.0,Kentucky,4.0,26996.0,Private,,Fees,Tuition
3315,2021.0,Kentucky,4.0,9279.0,Private,,Room,Board
3316,2021.0,Kentucky,2.0,8093.173913043478,Public,In-State,Fees,Tuition
3317,2021.0,Kentucky,4.0,11342.0,Public,In-State,Room,Board
3318,2021.0,Kentucky,2.0,15262.0,Public,Out-of-State,Fees,Tuition
3319,2021.0,Kentucky,4.0,25049.0,Public,Out-of-State,Fees,Tuition
3320,2021.0,Kentucky,4.0,11342.0,Public,Out-of-State,Room,Board
3321,2021.0,Louisiana,4.0,41393.0,Private,,Fees,Tuition
3322,2021.0,Louisiana,4.0,14133.0,Private,,Room,Board
3324,2021.0,Louisiana,4.0,10389.0,Public,In-State,Room,Board
3325,2021.0,Louisiana,2.0,6770.0,Public,Out-of-State,Fees,Tuition
3326,2021.0,Louisiana,4.0,23333.0,Public,Out-of-State,Fees,Tuition
3327,2021.0,Louisiana,4.0,10389.0,Public,Out-of-State,Room,Board
3328,2021.0,Maine,4.0,40007.0,Private,,Fees,Tuition
3329,2021.0,Maine,4.0,13948.0,Private,,Room,Board
3330,2021.0,Maine,2.0,3857.0,Public,In-State,Fees,Tuition
3331,2021.0,Maine,4.0,10300.0,Public,In-State,Room,Board
3332,2021.0,Maine,2.0,6746.0,Public,Out-of-State,Fees,Tuition
3333,2021.0,Maine,4.0,29061.0,Public,Out-of-State,Fees,Tuition
3334,2021.0,Maine,4.0,10300.0,Public,Out-of-State,Room,Board
3335,2021.0,Maryland,4.0,44356.0,Private,,Fees,Tuition
3337,2021.0,Maryland,2.0,4369.0,Public,In-State,Fees,Tuition
3338,2021.0,Maryland,4.0,12979.0,Public,In-State,Room,Board
3341,2021.0,Maryland,4.0,12979.0,Public,Out-of-State,Room,Board
3342,2021.0,Massachusetts,4.0,49152.0,Private,,Fees,Tuition
3343,2021.0,Massachusetts,4.0,16631.0,Private,,Room,Board
3344,2021.0,Massachusetts,2.0,5529.0,Public,In-State,Fees,Tuition
3345,2021.0,Massachusetts,4.0,14378.0,Public,In-State,Room,Board
3346,2021.0,Massachusetts,2.0,10680.0,Public,Out-of-State,Fees,Tuition
3347,2021.0,Massachusetts,4.0,32019.0,Public,Out-of-State,Fees,Tuition
3348,2021.0,Massachusetts,4.0,14378.0,Public,Out-of-State,Room,Board
3349,2021.0,Michigan,4.0,31055.0,Private,,Fees,Tuition
3351,2021.0,Michigan,2.0,3756.0,Public,In-State,Fees,Tuition
3352,2021.0,Michigan,4.0,11061.0,Public,In-State,Room,Board
3353,2021.0,Michigan,2.0,7707.0,Public,Out-of-State,Fees,Tuition
